artist,title,lyric,track_id,danceability,energy,loudness,mode,acousticness,valence,tempo
  Ephemera  ,Girls Keep Secret In The Strangest Ways,If you quit If you start  If you want to play a part  If you stop If you begin  If you lose If you win  If you come If you go  If you miss the opening night show  If you smile and If you cry  If you promise If you lie    girls keep secret in the strangest way  girl don'tell we just somtimes have to say    girls keep secret in the strangest way  girl don'tell we just somtimes have to say    If you speak If you keep stillIf  If you turn mountains into a molehill    If you love and If you hate  If you see it all too late    girls keep secret in the strangest way  girl don'tell we just somtimes have to say    (If you stop If you begin  If you lose If you win  If you smile and If you cry  If you promise If you lie  If you stop If you begin  If you lose If you win  If you smile and If you cry  If you promise If you lie)    If you quit If you start  If you want to play a part  If you stop If you begin  If you lose If you win    girls keep secret in the strangest way  girl don'tell we just somtimes have to say,3207sXkROOXU19Dop4E1zC,0.516,0.616,-9.266,0,0.0555,0.476,141.135
  Colbie Caillat  ,You Got Me,"You're stuck on me and my laughing eyes  I can’t pretend though I try to hide  I like you. I like you.    I think I felt my heart skip a beat  I'm standing here and I can hardly breathe  You got me. Yeah, you got me.    The way you take my hand is just so sweet  And that crooked smile of yours  it knocks me off my feet    Oh, I just can’t get enough  How much do I need to fill me up?  It feels so good it must be love  It’s everything that I’ve been dreaming of.  I give up. I give in. I let go.  Let’s begin.  Cuz no matter what i do,  Oh (oh)  My heart is filled with you.    I can’t imagine what it'd be like  Livin’ each day in this life  Without you. Without you.  One look from you  I know you understand  This mess we're in you know is just so out of hand.    Oh, I just can’t get enough  How much do I need to fill me up?  It feels so good it must be love  It’s everything that I’ve been dreaming of.  I give up. I give in. I let go.  Let’s begin.  Cuz no matter what i do,  Oh (oh)  My heart is filled with you.    I hope we always feel this way  (I know we will)  And in my heart I know you’ll always stay    Oh, I just can’t get enough  How much do I need to fill me up?  It feels so good it must be love  I give up. I give in. I let go. Let’s begin.  Cuz no matter what I do,    Oh, I just can’t get enough  How much do I need to fill me up?  It feels so good it must be love  (It’s everything that I've been dreaming of)  I give up. I give in. I let go.  Let’s begin.    Cuz no matter what I do,  Oh (oh)  My heart is filled with you.    Oh (oh)  You got me. You got me.  Oh (oh)  You got me. You got me.",7IRK0XEPy4ODQ3oFje9H2u,0.626,0.524,-6.511,1,0.361,0.481,121.084
  Priscilla Ahn  ,Cry Baby,You don't call anymore you don't knock on this door Just to picture you out there without me Breaks my heart into two What am I supposed to do When I thought you would never ever leave Cry baby I am Cry baby I am If I knew you would leave then this heart on my sleeve Would be safe and sound inside of me But I guess I'm the fool and you were too cruel I can see this was never meant to be for me Cry baby I am Cry baby I am Cry baby I am Cry cry cry Cry baby I am,1WQ384UL50aXW5rDpH1ejK,0.286,0.301,-12.102,1,0.816,0.247,185.059
  Simon & Garfunkel  ,Mrs. Robinson,"And here's to you, Mrs. Robinson Jesus loves you more than you will know (Wo, wo, wo) God bless you please, Mrs. Robinson Heaven holds a place for those who pray (Hey, hey, hey...hey, hey, hey)  We'd like to know a little bit about you for our files We'd like to help you learn to help yourself Look around you, all you see are sympathetic eyes Stroll around the grounds until you feel at home And here's to you, Mrs. Robinson Jesus loves you more than you will know (Wo, wo, wo) God bless you please, Mrs. Robinson Heaven holds a place for those who pray (Hey, hey, hey...hey, hey, hey)  Hide it in a hiding place where no one ever goes Put it in your pantry with your cupcakes It's a little secret, just the Robinsons' affair Most of all, you've got to hide it from the kids Coo, coo, ca-choo, Mrs Robinson Jesus loves you more than you will know (Wo, wo, wo) God bless you please, Mrs. Robinson Heaven holds a place for those who pray (Hey, hey, hey...hey, hey, hey)  Sitting on a sofa on a Sunday afternoon Going to the candidates debate Laugh about it, shout about it When you've got to choose Ev'ry way you look at it, you lose Where have you gone, Joe DiMaggio A nation turns its lonely eyes to you (Woo, woo, woo) What's that you say, Mrs. Robinson Joltin' Joe has left and gone away (Hey, hey, hey...hey, hey, hey)",6iKSKHgjyeDhD8iisd4PLL,0.608,0.513,-11.124,0,0.793,0.796,91.946
  김광석  ,혼자 남은 밤,어둠이 짙은 저녁 하늘 별빛 내 창에 부서지고 외로운 밤을 홀로 지샌 내 모습 하얀 별 나를 비춰주네 불빛 하나 둘 꺼져갈 때 조용히 들리는 소리 가만히 나에게서 멀어져 가면 눈물 그 위로 떨어지네 외롭게 나만 남은 이 공간 되올 수 없는 시간들 빛바랜 사진속에 내 모습은 더욱 더 쓸쓸하게 보이네 아 이렇게 슬퍼질 땐 거리를 거닐자 환하게 밝아지는 내 눈물 어둠이 짙은 저녁 하늘 별빛 내 창에 부서지고 외로운 밤을 홀로 지샌 내 모습 하얀 별 나를 비춰주네 외롭게 나만 남은 이 공간 되올 수 없는 시간들 빛바랜 사진속에 내 모습은 더욱 더 쓸쓸하게 보이네 아 이렇게 슬퍼질 땐 노래를 부르자 환하게 밝아지는 내 눈물 아 이렇게 슬퍼질 땐 노래를 부르자 삶에 가득 여러 송이 희망을 환하게 밝아지는 내 눈물,4evSJhxtovjmcQrQ7OP6Wg,0.654,0.317,-9.296,1,0.519,0.147,65.912
  iron & wine  ,Upward Over The Mountain,"Mother don't worry, I killed the last snake that lived in the creek bed Mother don't worry, I've got some money I saved for the weekend Mother remember being so stern with that girl who was with me Mother remember the blink of an eye when I breathed through your body  So may the sunrise bring hope where it once was forgotten Sons are like birds flying upwards over the mountain  Mother I made it up from the bruise on the floor of this prison Mother I lost it all of the fear of the Lord I was given Mother forget me now that the creek drank the cradle you sang to Mother forgive me I sold your car for the shoes that I gave you  So may the sunrise bring hope where it once was forgotten Sons can be birds taken broken up to the mountain  Mother don't worry I've got a coat and some friends on the corner Mother don't worry she's got a garden we're it planting together Mother remember the night that the dog had her pups in the pantry Blood on the floor and the fleas in their paws And you cried 'til the morning  So may the sunrise bring hope where it once was forgotten Sons are like birds flying always over the mountain",7fLBwcH8ixVT0kD5KFqfu7,0.612,0.276,-11.932,1,0.898,0.205,98.606
  The Civil Wars  ,Billie Jean,"She was more like a beauty queen from a movie scene I said, Don't mind but what do you mean I am the one Who will dance on the floor in the round She said, I am the one who will dance on the floor in the round She told me her name was Billie Jean as she caused a scene Then every head turned with eyes that dreamed of being the one Who will dance on the floor in the round People always told me, Be careful of what you do And don't go around breaking young girls' hearts And mother always told me, Be careful of who you love And be careful of what you do because the lie becomes the truth Billie Jean is not my lover She's just a girl who claims that I am the one But the kid is not my son She says I am the one, but the kid is not my son For forty days and forty nights, law was on her side But who can stand when she's in demand, her schemes and plans Because we danced on the floor in the round So take my strong advice Just remember to always think twice Do think twice, do think twice She told my baby, we were dancing still three Then she looked at me, then showed a photo My baby cried because his eyes were like mine, oh no Though we'd dance on the floor in the round, baby People always told me, Be careful of what you do And don't go around breaking young girls' hearts But she came and stood right by me then the smell of sweet perfume This happened much too soon, she called me to her room Billie Jean is not my lover She's just a girl who claims that I am the one But the kid is not my son Billie Jean is not my lover She's just a girl who claims that I am the one But the kid is not my son Billie Jean is not my lover",4zzi2eD2cEPpQ3a307mPPj,0.532,0.203,-8.524,0,0.829,0.543,89.646
  Eric Clapton  ,It`s In The Way That You Use It,"It's in the way that you use it It comes and it goes It's in the way that you use it Boy don't you know And if you lie you will lose it Feelings will show So don't you ever abuse it Don't let it go Nobody's right till somebody's wrong Nobody's weak till somebody's strong No one gets lucky till luck comes along Nobody's lonely till somebody's gone I've seen dark skies, never like this Walked on some thin ice, never like this I've told you white lies, never like this Looked into true eyes, never like this",62SlFLFoxkP2rnAIHxV9n1,0.531,0.925,-5.004,0,0.11,0.881,200.934
  Jay Brannan  ,The Spanglish Song,i have to say dali's pallette captured me in a way no painter has in a long while but salvador's grey when hanging alongside your perilous prey paralysis inducing smile im sinkin' down low propped up by my guitar do you know i'd go to any length to be where you are i guess i might be intoxicated by the spanish moonlight see i'm wishin' on a Y O U star i got nothin' to lose i'm wild 'n' free 'n' young i'm studyin' your shoes but i wanna know your tongue ok wait let me translate yo quiero hacer el amor contigo quieres casarte conmigo cual es tu problema se que me amas si me ves llorando es porque no nos estamos besando me estas matando won't you believe in us if our lips interlaced you might discover i'm an acquired taste will you be my ESL lover what can i do how do i convey you make me want to put on a different t shirt every day i got nothin' to lose estoy en madrid espana headin' for toulouse antes de manana tengo que decirte yo quiero hacer el amor contigo quieres casarte conmigo cual es tu problema se que me amas si me ves llorando es porque no nos estamos besando me estas matando won't you believe in us i know that when you look at me i'm nowhere near your fantasy i never played shirts versus skins and no one likes americans we've got this language barrier internal stuff that's scarier but i cant leave this place today 'til ive had the chance to say yo quiero hacer el amor contigo quieres casarte conmigo cual es tu problema se que me amas si me ves llorando es porque no nos estamos besando me estas matando won't you believe in us yo quiero hacer el amor contigo quieres casarte conmigo cual es tu problema se que me amas si me ves llorando es porque no nos estamos besando me estas matando won't you believe in us por que no lo intentas,6ZwRJNzsxyjBTN7llomUxh,0.548,0.387,-8.626,1,0.523,0.636,106.067
  슈가버블 어쿠스틱  ,콩닥콩닥 (Acoustic Ver.),하루에 시작은 향긋한 쓴 커피 한잔을 맛있는 빵 한 조각을 또 한입 베어 물고 그대와 함께 했던 어제 꿈같은 데이트 행복한 시계 초침소리에 난 웃어요 벌써 난 당신을 좋아하나 봐요 손목에 뿌린 향수가 바람을 타고 날아가네요 안돼요 벌써 당신을 난 사랑하나 봐요 내 맘이 들킬까 자꾸만 가슴이 콩닥콩닥 부끄러워 안돼요 내 눈동자에 선명한 하트가 보일까 그래요 어서 나에게 달려와 주세요 오늘은 어떻게 예쁘게 보일까 생각해 탁자 위 새침하게 보인 쁘띠 블라이스처럼 그대는 오늘 하루도 얼마나 멋질까 상상해 얼굴이 나도 모르게 빨개져 버려요 벌써 난 당신을 좋아하나 봐요 손목에 뿌린 향수가 바람을 타고 날아가네요 안돼요 벌써 당신을 난 사랑하나 봐요 내 맘이 들킬까 자꾸만 가슴이 콩닥콩닥 부끄러워 안돼요 내 눈동자에 선명한 하트가 보일까 그래요 어서 나에게 달려와 주세요 한낮에 피어 오른 작은 별 하나도 날 보며 부러워해 눈동자는 점점 더 반짝거려요 서두르지 마세요 안돼요 내 맘이 너무 빠르게 움직이고 있어요 한걸음 또 한걸음 그대의 앞으로 성큼성큼 걸어가요 안돼요 사랑한단 말 벌써 내게 하는 건가요 그래요 나도 당신을 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 사랑해 당신을 너무 사랑해요 사랑해 사랑해 사랑해 사랑해 사랑해 당신을 너무 사랑해,2a4qReMW6PrvNs2F8JEXJN,0.811,0.56,-5.528,1,0.684,0.966,130.007
